Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,SectorBalance,TyreAge_Bucket,IsAnomaly
LEC,Ferrari,37.0,94.897,30.611,40.962,23.324,HARD,3.0,235.0,256.0,281.0,293.0,7.286999999999999,Fresh,False
LEC,Ferrari,38.0,94.783,30.55,40.953,23.28,HARD,4.0,236.0,256.0,283.0,298.0,7.27,Fresh,False
LEC,Ferrari,39.0,95.087,30.604,41.077,23.406,HARD,5.0,236.0,260.0,282.0,298.0,7.198,Fresh,False
LEC,Ferrari,40.0,94.859,30.507,40.836,23.516,HARD,6.0,237.0,267.0,283.0,299.0,6.991000000000003,Fresh,False
LEC,Ferrari,41.0,95.028,30.539,41.033,23.456,HARD,7.0,236.0,264.0,284.0,299.0,7.083000000000002,Fresh,False
LEC,Ferrari,42.0,94.982,30.413,41.067,23.502,HARD,8.0,235.0,262.0,288.0,305.0,6.911000000000001,Fresh,False
LEC,Ferrari,43.0,95.192,30.286,41.367,23.539,HARD,9.0,236.0,261.0,287.0,315.0,6.747,Fresh,False
LEC,Ferrari,44.0,95.051,30.468,41.124,23.459,HARD,10.0,234.0,261.0,288.0,313.0,7.009,Fresh,False
LEC,Ferrari,45.0,95.22,30.355,41.281,23.584,HARD,11.0,238.0,264.0,288.0,318.0,6.771000000000001,Used,False
LEC,Ferrari,46.0,95.058,30.238,41.4,23.42,HARD,12.0,240.0,267.0,282.0,320.0,6.817999999999998,Used,False
LEC,Ferrari,47.0,95.057,30.577,41.115,23.365,HARD,13.0,236.0,262.0,281.0,301.0,7.212000000000003,Used,False
LEC,Ferrari,48.0,95.308,30.64,41.183,23.485,HARD,14.0,236.0,262.0,281.0,295.0,7.155000000000001,Used,False
LEC,Ferrari,49.0,95.302,30.689,41.12,23.493,HARD,15.0,238.0,265.0,281.0,298.0,7.1960000000000015,Used,False
LEC,Ferrari,50.0,95.383,30.639,41.285,23.459,HARD,16.0,238.0,266.0,281.0,299.0,7.18,Used,False
LEC,Ferrari,51.0,95.418,30.721,41.116,23.581,HARD,17.0,237.0,267.0,281.0,299.0,7.140000000000001,Used,False
LEC,Ferrari,52.0,95.394,30.693,41.156,23.545,HARD,18.0,238.0,265.0,280.0,298.0,7.148,Used,False
LEC,Ferrari,53.0,95.48,30.777,41.227,23.476,HARD,19.0,239.0,265.0,281.0,299.0,7.301000000000002,Used,False
LEC,Ferrari,54.0,95.265,30.7,41.077,23.488,HARD,20.0,238.0,266.0,281.0,301.0,7.212,Used,False
LEC,Ferrari,55.0,95.785,30.857,41.308,23.62,HARD,21.0,237.0,267.0,281.0,299.0,7.236999999999998,Used,False
LEC,Ferrari,56.0,95.924,30.744,41.565,23.615,HARD,22.0,238.0,266.0,281.0,299.0,7.129000000000001,Used,False
LEC,Ferrari,57.0,96.324,30.856,41.655,23.813,HARD,23.0,238.0,262.0,265.0,299.0,7.043000000000003,Used,False
RUS,Mercedes,2.0,96.635,30.829,42.038,23.768,SOFT,5.0,230.0,253.0,283.0,298.0,7.061,Fresh,False
RUS,Mercedes,3.0,96.406,30.367,42.202,23.837,SOFT,6.0,232.0,250.0,278.0,318.0,6.530000000000001,Fresh,False
RUS,Mercedes,4.0,97.738,31.135,42.609,23.994,SOFT,7.0,223.0,247.0,269.0,296.0,7.141000000000002,Fresh,False
RUS,Mercedes,5.0,98.116,31.636,42.573,23.907,SOFT,8.0,225.0,250.0,277.0,287.0,7.728999999999999,Fresh,False
RUS,Mercedes,6.0,97.784,31.36,42.508,23.916,SOFT,9.0,225.0,252.0,277.0,289.0,7.443999999999999,Fresh,False
RUS,Mercedes,7.0,98.082,31.48,42.577,24.025,SOFT,10.0,226.0,251.0,278.0,286.0,7.455000000000002,Fresh,False
RUS,Mercedes,8.0,97.862,31.238,42.646,23.978,SOFT,11.0,230.0,246.0,278.0,288.0,7.259999999999998,Used,False
RUS,Mercedes,9.0,97.73,31.12,42.578,24.032,SOFT,12.0,231.0,246.0,278.0,292.0,7.088000000000001,Used,False
RUS,Mercedes,10.0,97.782,31.247,42.538,23.997,SOFT,13.0,226.0,255.0,277.0,288.0,7.25,Used,False
RUS,Mercedes,11.0,100.515,31.392,42.646,26.477,SOFT,14.0,229.0,251.0,,284.0,4.914999999999999,Used,False
RUS,Mercedes,12.0,118.46,52.57,42.189,23.701,HARD,1.0,229.0,254.0,281.0,215.0,28.869,Fresh,True
RUS,Mercedes,13.0,97.167,30.759,42.479,23.929,HARD,2.0,232.0,254.0,284.0,296.0,6.830000000000002,Fresh,False
RUS,Mercedes,14.0,97.571,30.851,42.74,23.98,HARD,3.0,218.0,255.0,279.0,319.0,6.870999999999999,Fresh,False
RUS,Mercedes,15.0,96.922,31.038,42.152,23.732,HARD,4.0,230.0,251.0,280.0,291.0,7.306000000000001,Fresh,False
RUS,Mercedes,16.0,96.683,31.03,42.084,23.569,HARD,5.0,227.0,257.0,278.0,295.0,7.461000000000002,Fresh,False
RUS,Mercedes,17.0,96.234,30.747,41.766,23.721,HARD,6.0,228.0,256.0,278.0,298.0,7.026,Fresh,False
RUS,Mercedes,18.0,97.819,31.462,42.532,23.825,HARD,7.0,232.0,257.0,274.0,290.0,7.6370000000000005,Fresh,False
RUS,Mercedes,19.0,97.233,31.101,42.267,23.865,HARD,8.0,228.0,247.0,280.0,293.0,7.236000000000001,Fresh,False
RUS,Mercedes,20.0,96.732,30.862,42.099,23.771,HARD,9.0,229.0,250.0,280.0,292.0,7.0909999999999975,Fresh,False
RUS,Mercedes,21.0,96.769,30.87,42.18,23.719,HARD,10.0,229.0,253.0,280.0,294.0,7.151,Fresh,False
RUS,Mercedes,22.0,96.992,30.84,42.313,23.839,HARD,11.0,229.0,248.0,280.0,295.0,7.001000000000001,Used,False
RUS,Mercedes,23.0,96.954,31.043,42.088,23.823,HARD,12.0,229.0,256.0,280.0,290.0,7.219999999999999,Used,False
RUS,Mercedes,24.0,96.736,30.867,42.107,23.762,HARD,13.0,231.0,246.0,280.0,295.0,7.105,Used,False
RUS,Mercedes,25.0,96.928,30.941,42.199,23.788,HARD,14.0,231.0,250.0,280.0,295.0,7.152999999999999,Used,False
RUS,Mercedes,26.0,96.801,30.867,42.161,23.773,HARD,15.0,232.0,258.0,280.0,295.0,7.094000000000001,Used,False
RUS,Mercedes,27.0,96.815,30.93,42.115,23.77,HARD,16.0,232.0,253.0,280.0,294.0,7.16,Used,False
RUS,Mercedes,28.0,96.911,30.98,42.149,23.782,HARD,17.0,231.0,254.0,280.0,294.0,7.198,Used,False
RUS,Mercedes,29.0,97.066,30.993,42.224,23.849,HARD,18.0,231.0,257.0,280.0,295.0,7.143999999999998,Used,False
RUS,Mercedes,30.0,97.186,31.03,42.221,23.935,HARD,19.0,232.0,252.0,280.0,294.0,7.095000000000002,Used,False
RUS,Mercedes,31.0,99.405,31.061,42.153,26.191,HARD,20.0,232.0,260.0,,295.0,4.870000000000001,Used,False
RUS,Mercedes,32.0,117.267,52.151,41.641,23.475,HARD,1.0,230.0,257.0,282.0,217.0,28.676000000000002,Fresh,True
RUS,Mercedes,33.0,95.838,30.638,41.572,23.628,HARD,2.0,232.0,246.0,293.0,301.0,7.010000000000002,Fresh,False
RUS,Mercedes,34.0,95.241,30.286,41.651,23.304,HARD,3.0,234.0,254.0,281.0,309.0,6.982000000000003,Fresh,False
RUS,Mercedes,35.0,95.772,30.587,41.817,23.368,HARD,4.0,234.0,244.0,281.0,297.0,7.219000000000001,Fresh,False
RUS,Mercedes,36.0,95.434,30.608,41.494,23.332,HARD,5.0,235.0,253.0,281.0,296.0,7.276,Fresh,False
RUS,Mercedes,37.0,95.481,30.566,41.586,23.329,HARD,6.0,234.0,251.0,281.0,298.0,7.236999999999998,Fresh,False
RUS,Mercedes,38.0,95.479,30.6,41.469,23.41,HARD,7.0,233.0,259.0,281.0,297.0,7.190000000000001,Fresh,False
RUS,Mercedes,39.0,95.204,30.547,41.329,23.328,HARD,8.0,235.0,260.0,282.0,299.0,7.219000000000001,Fresh,False
RUS,Mercedes,40.0,95.065,30.39,41.347,23.328,HARD,9.0,236.0,261.0,282.0,299.0,7.062000000000001,Fresh,False
RUS,Mercedes,41.0,95.093,30.541,41.25,23.302,HARD,10.0,235.0,263.0,282.0,296.0,7.239000000000001,Fresh,False
RUS,Mercedes,42.0,95.136,30.57,41.196,23.37,HARD,11.0,236.0,265.0,282.0,294.0,7.199999999999999,Used,False
RUS,Mercedes,43.0,95.193,30.626,41.237,23.33,HARD,12.0,235.0,265.0,282.0,294.0,7.296000000000003,Used,False
RUS,Mercedes,44.0,95.162,30.573,41.252,23.337,HARD,13.0,236.0,265.0,281.0,295.0,7.236000000000001,Used,False
RUS,Mercedes,45.0,95.276,30.599,41.328,23.349,HARD,14.0,236.0,267.0,283.0,300.0,7.25,Used,False
RUS,Mercedes,46.0,96.657,30.649,42.244,23.764,HARD,15.0,236.0,263.0,288.0,302.0,6.885000000000002,Used,False
RUS,Mercedes,47.0,95.805,30.525,41.724,23.556,HARD,16.0,233.0,264.0,283.0,323.0,6.968999999999998,Used,False
RUS,Mercedes,48.0,96.059,30.794,41.795,23.47,HARD,17.0,234.0,251.0,282.0,305.0,7.324000000000002,Used,False
RUS,Mercedes,49.0,95.954,30.723,41.727,23.504,HARD,18.0,236.0,258.0,283.0,299.0,7.218999999999998,Used,False
RUS,Mercedes,50.0,96.181,30.691,41.93,23.56,HARD,19.0,234.0,260.0,282.0,300.0,7.131,Used,False
RUS,Mercedes,51.0,95.852,30.639,41.734,23.479,HARD,20.0,236.0,261.0,282.0,305.0,7.16,Used,False
RUS,Mercedes,52.0,96.186,30.678,41.927,23.581,HARD,21.0,237.0,257.0,283.0,303.0,7.097000000000001,Used,False
RUS,Mercedes,53.0,95.979,30.752,41.74,23.487,HARD,22.0,237.0,263.0,283.0,302.0,7.265000000000001,Used,False
RUS,Mercedes,54.0,96.013,30.744,41.687,23.582,HARD,23.0,236.0,261.0,282.0,302.0,7.161999999999999,Used,False
RUS,Mercedes,55.0,96.151,30.818,41.709,23.624,HARD,24.0,237.0,263.0,282.0,303.0,7.194000000000003,Used,False
RUS,Mercedes,56.0,96.35,30.808,41.885,23.657,HARD,25.0,236.0,263.0,282.0,298.0,7.151,Used,False
RUS,Mercedes,57.0,96.44,30.765,42.018,23.657,HARD,26.0,235.0,261.0,283.0,300.0,7.1080000000000005,Old,False
NOR,McLaren,2.0,98.01,31.353,42.618,24.039,SOFT,5.0,231.0,249.0,285.0,298.0,7.314,Fresh,False
NOR,McLaren,3.0,97.787,31.112,42.476,24.199,SOFT,6.0,229.0,254.0,275.0,318.0,6.912999999999997,Fresh,False
NOR,McLaren,4.0,97.45,31.115,42.193,24.142,SOFT,7.0,232.0,253.0,276.0,294.0,6.972999999999999,Fresh,False
NOR,McLaren,5.0,97.794,31.258,42.379,24.157,SOFT,8.0,227.0,248.0,276.0,294.0,7.100999999999999,Fresh,False
NOR,McLaren,6.0,97.896,31.027,42.622,24.247,SOFT,9.0,227.0,248.0,276.0,301.0,6.780000000000001,Fresh,False
NOR,McLaren,7.0,97.86,31.074,42.514,24.272,SOFT,10.0,229.0,246.0,276.0,302.0,6.802000000000003,Fresh,False
NOR,McLaren,8.0,98.134,31.171,42.688,24.275,SOFT,11.0,227.0,247.0,277.0,303.0,6.896000000000001,Used,False
NOR,McLaren,9.0,98.064,31.051,42.721,24.292,SOFT,12.0,228.0,250.0,276.0,302.0,6.758999999999997,Used,False
NOR,McLaren,10.0,97.936,31.019,42.563,24.354,SOFT,13.0,228.0,249.0,276.0,302.0,6.664999999999999,Used,False
NOR,McLaren,11.0,98.172,31.163,42.74,24.269,SOFT,14.0,229.0,250.0,277.0,302.0,6.894000000000002,Used,False
NOR,McLaren,12.0,98.082,31.232,42.561,24.289,SOFT,15.0,229.0,251.0,277.0,300.0,6.942999999999998,Used,False
NOR,McLaren,13.0,100.635,31.225,42.508,26.902,SOFT,16.0,229.0,251.0,,300.0,4.323,Used,False
NOR,McLaren,14.0,117.77,51.681,42.243,23.846,HARD,1.0,232.0,246.0,278.0,220.0,27.834999999999997,Fresh,True
NOR,McLaren,15.0,96.912,31.011,42.058,23.843,HARD,2.0,234.0,244.0,279.0,294.0,7.167999999999999,Fresh,False
NOR,McLaren,16.0,96.565,30.716,42.031,23.818,HARD,3.0,233.0,249.0,280.0,298.0,6.898,Fresh,False
NOR,McLaren,17.0,96.776,31.049,41.973,23.754,HARD,4.0,233.0,248.0,278.0,296.0,7.294999999999998,Fresh,False
NOR,McLaren,18.0,96.508,30.803,41.777,23.928,HARD,5.0,232.0,251.0,277.0,296.0,6.875,Fresh,False
NOR,McLaren,19.0,96.416,30.87,41.774,23.772,HARD,6.0,235.0,254.0,278.0,295.0,7.0980000000000025,Fresh,False
NOR,McLaren,20.0,96.501,30.817,41.871,23.813,HARD,7.0,233.0,250.0,278.0,295.0,7.004000000000001,Fresh,False
NOR,McLaren,21.0,96.62,30.889,41.825,23.906,HARD,8.0,235.0,253.0,278.0,296.0,6.9830000000000005,Fresh,False
NOR,McLaren,22.0,96.668,30.839,41.822,24.007,HARD,9.0,236.0,257.0,278.0,296.0,6.831999999999997,Fresh,False
NOR,McLaren,23.0,96.696,30.92,41.877,23.899,HARD,10.0,235.0,256.0,278.0,296.0,7.021000000000001,Fresh,False
NOR,McLaren,24.0,96.823,30.89,42.047,23.886,HARD,11.0,236.0,254.0,278.0,296.0,7.004000000000001,Used,False
NOR,McLaren,25.0,96.73,30.923,41.924,23.883,HARD,12.0,235.0,257.0,279.0,302.0,7.039999999999999,Used,False
NOR,McLaren,26.0,96.566,30.845,41.878,23.843,HARD,13.0,235.0,259.0,279.0,301.0,7.001999999999999,Used,False
NOR,McLaren,27.0,96.726,30.873,41.939,23.914,HARD,14.0,235.0,259.0,279.0,301.0,6.959,Used,False
NOR,McLaren,28.0,97.018,30.98,41.984,24.054,HARD,15.0,235.0,260.0,279.0,300.0,6.926000000000002,Used,False
NOR,McLaren,29.0,97.041,30.879,42.16,24.002,HARD,16.0,234.0,260.0,279.0,300.0,6.8770000000000024,Used,False
NOR,McLaren,30.0,96.986,30.946,42.076,23.964,HARD,17.0,234.0,258.0,279.0,301.0,6.982000000000003,Used,False
NOR,McLaren,31.0,97.083,30.944,42.127,24.012,HARD,18.0,235.0,257.0,279.0,302.0,6.931999999999999,Used,False
NOR,McLaren,32.0,97.171,30.994,42.14,24.037,HARD,19.0,235.0,260.0,279.0,300.0,6.957000000000001,Used,False
NOR,McLaren,33.0,99.626,31.223,42.016,26.387,HARD,20.0,234.0,261.0,,301.0,4.8359999999999985,Used,False
NOR,McLaren,34.0,116.898,51.869,41.547,23.482,HARD,1.0,235.0,246.0,282.0,218.0,28.387,Fresh,True
NOR,McLaren,35.0,94.476,30.32,40.838,23.318,HARD,2.0,238.0,267.0,287.0,301.0,7.001999999999999,Fresh,False
NOR,McLaren,36.0,95.69,30.162,42.072,23.456,HARD,3.0,234.0,254.0,281.0,316.0,6.7059999999999995,Fresh,False
NOR,McLaren,37.0,95.067,30.355,41.339,23.373,HARD,4.0,237.0,250.0,280.0,304.0,6.981999999999999,Fresh,False
NOR,McLaren,38.0,95.149,30.48,41.161,23.508,HARD,5.0,237.0,263.0,280.0,302.0,6.972000000000001,Fresh,False
NOR,McLaren,39.0,94.88,30.35,41.047,23.483,HARD,6.0,236.0,256.0,280.0,301.0,6.867000000000001,Fresh,False
NOR,McLaren,40.0,95.276,30.366,41.222,23.688,HARD,7.0,237.0,258.0,277.0,303.0,6.678000000000001,Fresh,False
NOR,McLaren,41.0,95.069,30.318,41.261,23.49,HARD,8.0,236.0,261.0,281.0,303.0,6.828000000000003,Fresh,False
NOR,McLaren,42.0,95.165,30.402,41.212,23.551,HARD,9.0,237.0,259.0,281.0,302.0,6.851000000000003,Fresh,False
NOR,McLaren,43.0,95.295,30.462,41.196,23.637,HARD,10.0,236.0,260.0,280.0,303.0,6.824999999999999,Fresh,False
NOR,McLaren,44.0,95.346,30.488,41.267,23.591,HARD,11.0,236.0,257.0,280.0,304.0,6.8969999999999985,Used,False
NOR,McLaren,45.0,95.338,30.468,41.24,23.63,HARD,12.0,236.0,261.0,280.0,302.0,6.838000000000001,Used,False
NOR,McLaren,46.0,95.371,30.485,41.244,23.642,HARD,13.0,236.0,264.0,281.0,302.0,6.843,Used,False
NOR,McLaren,47.0,95.485,30.546,41.341,23.598,HARD,14.0,236.0,261.0,281.0,299.0,6.948,Used,False
NOR,McLaren,48.0,95.717,30.638,41.369,23.71,HARD,15.0,236.0,262.0,280.0,303.0,6.928000000000001,Used,False
NOR,McLaren,49.0,95.674,30.64,41.34,23.694,HARD,16.0,236.0,263.0,282.0,302.0,6.9460000000000015,Used,False
NOR,McLaren,50.0,95.657,30.563,41.375,23.719,HARD,17.0,236.0,264.0,281.0,303.0,6.843999999999998,Used,False
NOR,McLaren,51.0,96.038,30.786,41.516,23.736,HARD,18.0,236.0,265.0,282.0,303.0,7.050000000000001,Used,False
NOR,McLaren,52.0,95.922,30.655,41.461,23.806,HARD,19.0,238.0,268.0,282.0,300.0,6.849,Used,False
NOR,McLaren,53.0,95.782,30.666,41.392,23.724,HARD,20.0,237.0,268.0,282.0,303.0,6.942,Used,False
NOR,McLaren,54.0,95.934,30.672,41.387,23.875,HARD,21.0,233.0,268.0,282.0,304.0,6.797000000000001,Used,False
NOR,McLaren,55.0,96.223,31.035,41.372,23.816,HARD,22.0,232.0,269.0,282.0,302.0,7.219000000000001,Used,False
NOR,McLaren,56.0,95.976,30.691,41.471,23.814,HARD,23.0,233.0,270.0,282.0,305.0,6.876999999999999,Used,False
NOR,McLaren,57.0,96.582,30.771,41.992,23.819,HARD,24.0,234.0,270.0,283.0,304.0,6.952000000000002,Used,False
HAM,Mercedes,2.0,98.273,31.287,42.893,24.093,SOFT,5.0,229.0,245.0,286.0,301.0,7.193999999999999,Fresh,False
HAM,Mercedes,3.0,98.303,31.062,43.099,24.142,SOFT,6.0,231.0,246.0,286.0,311.0,6.920000000000002,Fresh,False
HAM,Mercedes,4.0,98.287,30.983,43.146,24.158,SOFT,7.0,228.0,243.0,284.0,297.0,6.824999999999999,Fresh,False
HAM,Mercedes,5.0,98.35,31.14,43.01,24.2,SOFT,8.0,228.0,245.0,287.0,296.0,6.940000000000001,Fresh,False
HAM,Mercedes,6.0,98.183,31.124,42.887,24.172,SOFT,9.0,230.0,247.0,286.0,301.0,6.951999999999998,Fresh,False
HAM,Mercedes,7.0,97.839,30.829,42.823,24.187,SOFT,10.0,229.0,248.0,287.0,293.0,6.6419999999999995,Fresh,False
HAM,Mercedes,8.0,98.221,31.079,42.886,24.256,SOFT,11.0,229.0,248.0,285.0,304.0,6.823,Used,False
HAM,Mercedes,9.0,98.645,31.088,43.171,24.386,SOFT,12.0,230.0,247.0,288.0,311.0,6.702000000000002,Used,False
HAM,Mercedes,10.0,98.037,30.931,42.821,24.285,SOFT,13.0,228.0,247.0,278.0,320.0,6.646000000000001,Used,False
HAM,Mercedes,11.0,98.236,31.279,42.819,24.138,SOFT,14.0,228.0,249.0,279.0,290.0,7.140999999999998,Used,False
HAM,Mercedes,12.0,100.889,31.206,42.881,26.802,SOFT,15.0,228.0,245.0,,294.0,4.404,Used,False
HAM,Mercedes,13.0,118.645,52.396,42.491,23.758,HARD,1.0,229.0,242.0,276.0,216.0,28.638,Fresh,True
HAM,Mercedes,14.0,97.178,31.073,42.404,23.701,HARD,2.0,231.0,246.0,281.0,288.0,7.372,Fresh,False
HAM,Mercedes,15.0,97.264,31.095,42.315,23.854,HARD,3.0,229.0,243.0,280.0,288.0,7.241,Fresh,False
HAM,Mercedes,16.0,97.091,31.165,42.207,23.719,HARD,4.0,229.0,243.0,280.0,286.0,7.445999999999998,Fresh,False
HAM,Mercedes,17.0,97.111,30.738,42.64,23.733,HARD,5.0,231.0,247.0,281.0,295.0,7.004999999999999,Fresh,False
HAM,Mercedes,18.0,96.85,30.825,42.221,23.804,HARD,6.0,231.0,250.0,280.0,295.0,7.021000000000001,Fresh,False
HAM,Mercedes,19.0,96.694,30.848,42.131,23.715,HARD,7.0,232.0,252.0,279.0,292.0,7.132999999999999,Fresh,False
HAM,Mercedes,20.0,96.264,30.768,41.794,23.702,HARD,8.0,232.0,254.0,280.0,295.0,7.065999999999999,Fresh,False
HAM,Mercedes,21.0,96.51,30.757,42.003,23.75,HARD,9.0,233.0,254.0,280.0,294.0,7.0070000000000014,Fresh,False
HAM,Mercedes,22.0,96.633,30.733,42.141,23.759,HARD,10.0,233.0,252.0,280.0,295.0,6.974,Fresh,False
HAM,Mercedes,23.0,96.717,30.884,42.063,23.77,HARD,11.0,233.0,254.0,281.0,294.0,7.114000000000001,Used,False
HAM,Mercedes,24.0,96.666,30.826,42.1,23.74,HARD,12.0,232.0,253.0,281.0,294.0,7.086000000000002,Used,False
HAM,Mercedes,25.0,96.919,31.037,42.09,23.792,HARD,13.0,234.0,254.0,280.0,297.0,7.244999999999997,Used,False
HAM,Mercedes,26.0,96.714,30.847,42.095,23.772,HARD,14.0,233.0,256.0,281.0,298.0,7.075000000000003,Used,False
HAM,Mercedes,27.0,97.201,30.891,42.39,23.92,HARD,15.0,234.0,255.0,281.0,296.0,6.9709999999999965,Used,False
HAM,Mercedes,28.0,96.692,30.907,41.948,23.837,HARD,16.0,233.0,257.0,282.0,298.0,7.07,Used,False
HAM,Mercedes,29.0,96.786,30.897,42.023,23.866,HARD,17.0,233.0,259.0,281.0,298.0,7.030999999999999,Used,False
HAM,Mercedes,30.0,97.244,30.945,42.37,23.929,HARD,18.0,232.0,259.0,281.0,296.0,7.016000000000002,Used,False
HAM,Mercedes,31.0,96.975,30.837,42.175,23.963,HARD,19.0,233.0,258.0,282.0,299.0,6.873999999999999,Used,False
HAM,Mercedes,32.0,97.325,31.076,42.235,24.014,HARD,20.0,234.0,260.0,282.0,298.0,7.062000000000001,Used,False
HAM,Mercedes,33.0,99.696,30.937,42.399,26.36,HARD,21.0,233.0,259.0,,300.0,4.577000000000002,Used,False
HAM,Mercedes,34.0,114.974,50.966,40.903,23.105,HARD,1.0,232.0,257.0,282.0,219.0,27.861,Fresh,True
HAM,Mercedes,35.0,95.489,30.776,41.304,23.409,HARD,2.0,239.0,246.0,283.0,302.0,7.367000000000001,Fresh,False
HAM,Mercedes,36.0,95.279,30.303,41.653,23.323,HARD,3.0,237.0,252.0,284.0,297.0,6.98,Fresh,False
HAM,Mercedes,37.0,95.597,30.384,41.575,23.638,HARD,4.0,234.0,254.0,290.0,302.0,6.745999999999999,Fresh,False
HAM,Mercedes,38.0,94.966,30.06,41.423,23.483,HARD,5.0,233.0,257.0,290.0,316.0,6.576999999999998,Fresh,False
HAM,Mercedes,39.0,94.722,30.17,41.159,23.393,HARD,6.0,233.0,258.0,282.0,313.0,6.777000000000001,Fresh,False
HAM,Mercedes,40.0,95.041,30.443,41.198,23.4,HARD,7.0,235.0,260.0,282.0,296.0,7.043000000000003,Fresh,False
HAM,Mercedes,41.0,94.94,30.463,41.116,23.361,HARD,8.0,235.0,263.0,282.0,297.0,7.102,Fresh,False
HAM,Mercedes,42.0,94.996,30.426,41.13,23.44,HARD,9.0,235.0,260.0,283.0,298.0,6.985999999999997,Fresh,False
HAM,Mercedes,43.0,94.935,30.437,41.134,23.364,HARD,10.0,235.0,259.0,282.0,297.0,7.073,Fresh,False
HAM,Mercedes,44.0,95.169,30.494,41.229,23.446,HARD,11.0,235.0,262.0,282.0,297.0,7.047999999999998,Used,False
HAM,Mercedes,45.0,95.184,30.483,41.299,23.402,HARD,12.0,236.0,261.0,282.0,298.0,7.0809999999999995,Used,False
HAM,Mercedes,46.0,95.285,30.569,41.258,23.458,HARD,13.0,235.0,264.0,282.0,300.0,7.111000000000001,Used,False
HAM,Mercedes,47.0,95.226,30.514,41.311,23.401,HARD,14.0,236.0,262.0,282.0,296.0,7.1129999999999995,Used,False
HAM,Mercedes,48.0,96.165,30.691,41.926,23.548,HARD,15.0,236.0,263.0,282.0,296.0,7.143000000000001,Used,False
HAM,Mercedes,49.0,95.914,30.616,41.819,23.479,HARD,16.0,236.0,261.0,282.0,297.0,7.1370000000000005,Used,False
HAM,Mercedes,50.0,95.612,30.655,41.454,23.503,HARD,17.0,236.0,263.0,282.0,302.0,7.152000000000001,Used,False
HAM,Mercedes,51.0,95.532,30.597,41.403,23.532,HARD,18.0,235.0,264.0,282.0,298.0,7.065000000000001,Used,False
HAM,Mercedes,52.0,95.479,30.578,41.382,23.519,HARD,19.0,237.0,267.0,283.0,299.0,7.059000000000001,Used,False
HAM,Mercedes,53.0,95.55,30.643,41.252,23.655,HARD,20.0,236.0,267.0,282.0,298.0,6.9879999999999995,Used,False
HAM,Mercedes,54.0,95.974,30.792,41.706,23.476,HARD,21.0,236.0,265.0,283.0,299.0,7.3160000000000025,Used,False
HAM,Mercedes,55.0,95.633,30.602,41.487,23.544,HARD,22.0,238.0,263.0,283.0,304.0,7.058,Used,False
HAM,Mercedes,56.0,95.706,30.597,41.564,23.545,HARD,23.0,238.0,267.0,284.0,304.0,7.052,Used,False
HAM,Mercedes,57.0,96.138,30.687,41.847,23.604,HARD,24.0,236.0,264.0,283.0,304.0,7.083000000000002,Used,False
PIA,McLaren,2.0,98.382,31.429,42.789,24.164,SOFT,5.0,233.0,253.0,285.0,302.0,7.264999999999997,Fresh,False
PIA,McLaren,3.0,98.258,31.147,42.993,24.118,SOFT,6.0,233.0,259.0,288.0,318.0,7.029,Fresh,False
PIA,McLaren,4.0,97.897,31.113,42.572,24.212,SOFT,7.0,234.0,258.0,286.0,300.0,6.901,Fresh,False
PIA,McLaren,5.0,97.859,30.894,42.78,24.185,SOFT,8.0,229.0,257.0,278.0,323.0,6.709,Fresh,False
PIA,McLaren,6.0,97.955,31.412,42.35,24.193,SOFT,9.0,233.0,254.0,278.0,290.0,7.218999999999998,Fresh,False
PIA,McLaren,7.0,97.984,31.164,42.581,24.239,SOFT,10.0,230.0,253.0,278.0,300.0,6.925000000000001,Fresh,False
PIA,McLaren,8.0,97.956,31.179,42.533,24.244,SOFT,11.0,231.0,257.0,278.0,296.0,6.934999999999999,Used,False
PIA,McLaren,9.0,98.096,31.211,42.534,24.351,SOFT,12.0,232.0,257.0,278.0,299.0,6.859999999999999,Used,False
PIA,McLaren,10.0,98.073,31.294,42.462,24.317,SOFT,13.0,231.0,258.0,278.0,302.0,6.977,Used,False
PIA,McLaren,11.0,98.397,31.276,42.727,24.394,SOFT,14.0,233.0,259.0,278.0,303.0,6.8820000000000014,Used,False
PIA,McLaren,12.0,100.739,31.364,42.679,26.696,SOFT,15.0,233.0,256.0,,302.0,4.667999999999999,Used,False
PIA,McLaren,13.0,118.689,52.735,42.241,23.713,HARD,1.0,234.0,254.0,278.0,218.0,29.022,Fresh,True
PIA,McLaren,14.0,96.796,30.92,42.057,23.819,HARD,2.0,234.0,254.0,280.0,299.0,7.101000000000003,Fresh,False
PIA,McLaren,15.0,96.823,31.008,41.928,23.887,HARD,3.0,235.0,256.0,281.0,302.0,7.120999999999999,Fresh,False
PIA,McLaren,16.0,96.427,30.706,41.849,23.872,HARD,4.0,235.0,258.0,280.0,305.0,6.834,Fresh,False
PIA,McLaren,17.0,96.872,30.863,42.13,23.879,HARD,5.0,236.0,259.0,280.0,304.0,6.983999999999998,Fresh,False
PIA,McLaren,18.0,97.095,30.958,42.15,23.987,HARD,6.0,233.0,256.0,279.0,304.0,6.971,Fresh,False
PIA,McLaren,19.0,96.577,30.84,41.863,23.874,HARD,7.0,234.0,260.0,280.0,303.0,6.966000000000001,Fresh,False
